0.119588513	0.021315029	0.003069839	0.02005305	0.025727757	0.083645803
0.101800257	0.016979769	0.002302379	0.012413793	0.025522755	0.060282665
0.021003	0.000361272	0	0.001485411	0.000717507	0.030285549
0.025003572	0.002528902	0.00076746	0.001909814	0.001127511	0.032881454
0.002428918	0.000361272	0	0.000530504	0.000820008	0.027112778
0.006643806	0	0	0.000106101	0	0.026247476
0.08701243	0.015534682	0.002302379	0.016976127	0.018142681	0.059994231
0.006143735	0.000722543	0	0.000742706	0.000922509	0.027978079
0.020288613	0.000361272	0	0.001167109	0.000512505	0.029708682
0.36626661	0.345375723	0.039140445	0.18938992	0.264247642	0.503893856
0.329332762	0.198699422	0.016884114	0.056233422	0.136428864	0.206807038
0.225389341	0.377890173	0.023023791	0.058567639	0.263222632	0.217190655
0.232033148	0.120303468	0.009976976	0.042970822	0.085690857	0.126910874
0.208958423	0.050578035	0.005372218	0.026949602	0.064780648	0.092298817
0.058079726	0.007947977	0.00076746	0.005729443	0.006662567	0.037784828
0.046649521	0.011921965	0.001534919	0.008488064	0.013120131	0.04470724
0.155450779	0.082731214	0.008442057	0.035225464	0.063345633	0.105278339
0.323760537	0.216401734	0.013814275	0.060159151	0.160824108	0.18575137
0.030147164	0.000361272	0	0.001061008	0.000307503	0.030573983
0.204600657	0.091401734	0.010744436	0.060477454	0.119721197	0.308335737
0.17988284	0.119580925	0.013814275	0.090079576	0.15303403	0.294779348
0.091227318	0.014450867	0.003069839	0.017824934	0.024702747	0.092010384
0.190884412	0.080563584	0.021488872	0.060265252	0.082308323	0.160080761
0.125160737	0.139089595	0.008442057	0.035862069	0.168306683	0.172483415
0.093799114	0.074421965	0.006907137	0.029602122	0.119926199	0.128641477
0.16295185	0.026734104	0.005372218	0.032679045	0.045920459	0.112777618
0.060937277	0.063945087	0.002302379	0.050928382	0.138068881	0.157484857
0.182526075	0.073699422	0.007674597	0.038090186	0.065395654	0.139025094
0.090441492	0.023482659	0.003837299	0.03331565	0.033825338	0.173060283
0.092227461	0.01517341	0.003069839	0.014217507	0.029110291	0.068647245
0.268395485	0.101878613	0.020721412	0.111087533	0.10803608	0.303143928
0.108515502	0.045881503	0.006139678	0.031405836	0.081283313	0.11450822
0.250178597	0.031430636	0.009209517	0.055066313	0.046330463	0.177675224
0.149878554	0.06466763	0.005372218	0.024827586	0.103321033	0.108739544
0.145592227	0.078395954	0.008442057	0.037984085	0.073698237	0.136140756
0.058294042	0.003251445	0.001534919	0.009761273	0.006457565	0.057398327
0.030290041	0.005057803	0.00076746	0.005623342	0.011172612	0.042399769
0.063366195	0.022398844	0.003069839	0.015809019	0.03700287	0.070377848
0.216888127	0.121387283	0.011511896	0.066525199	0.118388684	0.331987309
0.189169881	0.082369942	0.038372985	0.08530504	0.108651087	0.207960773
0.109515645	0.063222543	0.006139678	0.036286472	0.063755638	0.132102682
0.321760251	0.108742775	0.012279355	0.070875332	0.12402624	0.272569945
0.307115302	0.07767341	0.012279355	0.062387268	0.087330873	0.206518604
0.404914988	0.100794798	0.022256332	0.124880637	0.109368594	0.488029997
0.144092013	0.200867052	0.429009977	0.406790451	0.279212792	0.458898183
0.041863123	0.006141618	0.001534919	0.005941645	0.008200082	0.041822902
0.150807258	0.050216763	0.016116654	0.06938992	0.121668717	0.206807038
0.009072725	0.000361272	0	0.000954907	0.009122591	0.039803865
0.078725532	0.019147399	0.002302379	0.015702918	0.035157852	0.072973753
0.019217031	0.019508671	0.001534919	0.006578249	0.034132841	0.044130372
0.017716817	0.014089595	0.00076746	0.004880637	0.031057811	0.041246034
0.479639949	0.147037572	0.02686109	0.185994695	0.209922099	0.573406403
0.070152879	0.007947977	0.003837299	0.013050398	0.014145141	0.057686761
0.206743821	0.054913295	0.006139678	0.040318302	0.074723247	0.134121719
0.194313473	0.103684971	0.007674597	0.042758621	0.1799918	0.16152293
0.140734391	0.088511561	0.089025326	0.127214854	0.151496515	0.258148255
0.298756965	0.169436416	0.016116654	0.078090186	0.168819188	0.241130661
0.028504072	0.032514451	0.001534919	0.014429708	0.055863059	0.116815691
0.08294042	0.010115607	0.003069839	0.01464191	0.017937679	0.078165561
0.19917131	0.067196532	0.009209517	0.037453581	0.097580976	0.143928468
0.170381483	0.058526012	0.012279355	0.052944297	0.052173022	0.190943179
0.298185455	0.216401734	0.015349194	0.100265252	0.270295203	0.446783963
0.204600657	0.091040462	0.008442057	0.077771883	0.11603116	0.400057687
0.006929561	0.00433526	0	0.002228117	0.00799508	0.030573983
0.013287613	0.000361272	0	0.000742706	0.000307503	0.028554947
0.013644806	0.001083815	0.001534919	0.00137931	0.000512505	0.028266513
0.011144449	0	0	0.000212202	0.000102501	0.02653591
0.019931419	0.000361272	0.001534919	0.004137931	0.000717507	0.03259302
0.017288184	0	0.00076746	0.012625995	0.00399754	0.156619556
0	0	0	0	0	0
0.056936705	0.003612717	0.002302379	0.006472149	0.003177532	0.040669166
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0	0.025959042
0.025146449	0.00433526	0.003069839	0.008700265	0.00502255	0.040669166
0	0	0	0	0	0.025670609
0.027503929	0.005780347	0.001534919	0.009018568	0.012095121	0.073262186
0.117731104	0.014450867	0.003837299	0.023023873	0.029212792	0.088549178
0.038934133	0.000361272	0	0.00265252	0.000820008	0.033169888
0.108301186	0.043713873	0.005372218	0.033103448	0.059245592	0.147678108
0.011430204	0.000361272	0	0.000742706	0.001127511	0.028266513
0.120445778	0.085260116	0.007674597	0.036498674	0.072263223	0.127199308
0.067509644	0.013367052	0.003069839	0.016870027	0.026342763	0.072685319
0.042291756	0.016979769	0.001534919	0.007108753	0.024907749	0.045572541
0.002143163	0.001083815	0	0.000530504	0.00399754	0.029997116
0.005786541	0.019508671	0.00076746	0.001061008	0.006765068	0.030573983
0.184026289	0.098627168	0.009209517	0.047745358	0.137351374	0.170464378
0.175025004	0.12933526	0.069838833	0.075862069	0.14503895	0.235361984
0.13844835	0.117774566	0.011511896	0.040636605	0.109163592	0.146812806
0.442634662	0.039739884	0.017651573	0.021538462	0.0500205	0.534179406
0.016859551	0.007225434	0.001534919	0.002015915	0.017117671	0.063167003
0.108229747	0.070809249	0.006907137	0.020901857	0.104551046	0.133833285
0.025646521	0.001806358	0.00076746	0.002334218	0.010147601	0.047591578
0.124446349	0.088872832	0.006907137	0.020795756	0.110291103	0.202192097
0.289327047	0.157153179	0.014581734	0.05198939	0.203362034	0.303143928
0.143449064	0.048771676	0.006139678	0.031511936	0.078413284	0.3063167
0.365766538	0.217124277	0.034535687	0.114058355	0.270295203	0.654167868
0.239105587	0.151734104	0.023023791	0.047533156	0.147601476	0.239688491
0.229818546	0.067557803	0.008442057	0.055702918	0.092353424	0.202768965
0.250178597	0.269508671	0.014581734	0.028965517	0.280545305	0.223247765
0.244820689	0.037572254	0.009976976	0.055278515	0.058528085	0.287568503
0.42813259	0.094653179	0.009209517	0.052625995	0.088868389	0.355062013
0.220888698	0.055635838	0.006139678	0.02270557	0.076875769	0.23651572
0.107443921	0.062861272	0.013814275	0.032360743	0.081078311	0.224113066
0.139305615	0.017702312	0.004604758	0.021007958	0.03300533	0.188347274
0.261537362	0.296242775	0.016884114	0.051246684	0.18501435	0.237957889
0.113159023	0.019508671	0.005372218	0.028328912	0.054428044	0.2653591
0.132876125	0.044436416	0.004604758	0.022068966	0.080258303	0.172194981
0.308615517	0.07333815	0.009209517	0.037771883	0.08804838	0.225555235
0.16588084	0.043352601	0.006907137	0.021750663	0.059450595	0.172194981
0.136376625	0.197254335	0.009976976	0.026737401	0.160209102	0.169887511
0.030647235	0.018424855	0.001534919	0.004350133	0.027162772	0.063455437
0.214530647	0.067919075	0.007674597	0.085198939	0.131918819	0.55494664
0.117731104	0.050578035	0.004604758	0.022175066	0.047662977	0.201903663
0.020288613	0.00216763	0.00076746	0.003925729	0.013632636	0.077011826
0.039005572	0.024205202	0.003837299	0.012519894	0.030852809	0.06749351
0.164166309	0.072615607	0.023023791	0.061644562	0.063345633	0.136717623
0.136733819	0.04515896	0.022256332	0.037453581	0.051660517	0.091145082
0.038648378	0.015895954	0.001534919	0.01071618	0.039872899	0.074127488
0.112801829	0.022398844	0.013814275	0.088912467	0.035260353	0.139890395
0.081083012	0.06033237	0.004604758	0.030981432	0.111418614	0.15085088
0.093727675	0.022037572	0.003837299	0.013899204	0.03895039	0.147966542
0.124446349	0.102239884	0.009209517	0.021007958	0.077285773	0.13873666
0.139805687	0.050216763	0.005372218	0.023448276	0.06795818	0.204788001
0.308901272	0.084898844	0.018419033	0.084456233	0.141553916	0.432362273
0.047506787	0.034682081	0.003837299	0.007427056	0.03802788	0.062013268
0.139877125	0.151372832	0.008442057	0.030344828	0.098195982	0.142774733
0.071295899	0.021676301	0.002302379	0.005623342	0.024702747	0.098355927
0.088012573	0.028540462	0.003837299	0.019628647	0.028187782	0.102970868
0.139877125	0.077312139	0.022256332	0.055809019	0.084768348	0.182867032
0.089441349	0.025289017	0.005372218	0.013474801	0.030340303	0.130660513
0.047078154	0.028540462	0.001534919	0.006472149	0.035670357	0.086241708
0.070724389	0.003973988	0.00076746	0.009442971	0.015067651	0.1834439
0.097228175	0.014450867	0.003069839	0.015066313	0.027572776	0.198730891
0.094584941	0.031791908	0.003837299	0.017718833	0.053813038	0.15315835
0.154879268	0.019869942	0.005372218	0.031724138	0.049097991	0.286991635
0.245463638	0.084537572	0.011511896	0.091034483	0.125563756	0.563888088
0.220531505	0.075867052	0.009209517	0.03204244	0.084050841	0.119411595
0.024503501	0.002528902	0.00076746	0.002758621	0.003792538	0.036054226
0.104157737	0.026011561	0.003069839	0.018461538	0.037925379	0.07960773
0.003000429	0.000361272	0	0.000530504	0.000410004	0.027978079
0.044649236	0.005780347	0.001534919	0.005092838	0.013632636	0.074415922
0.034290613	0.016979769	0.016884114	0.015809019	0.045202952	0.101817133
0.274824975	0.081647399	0.009976976	0.022917772	0.116646166	0.172771849
0.027789684	0.002528902	0.00076746	0.00265252	0.012915129	0.067205076
0.063937705	0.005419075	0.001534919	0.006578249	0.01701517	0.109604846
0.137162452	0.134393064	0.015349194	0.045411141	0.159286593	0.271127776
0.126446635	0.021315029	0.002302379	0.004562334	0.039770398	0.051918085
0.073724818	0.020592486	0.002302379	0.003289125	0.03597786	0.046149409
1	0.277456647	0.031465848	0.09464191	0.288847888	0.475050476
0.071367338	0.003251445	0.00076746	0.003183024	0.015170152	0.058263628
0.024932133	0.006864162	0.003837299	0.009442971	0.016810168	0.041822902
0.140020003	0.214956647	0.016116654	0.022811671	0.161541615	0.107874243
0.102657523	0.028901734	0.136607828	0.14132626	0.038642886	0.096048457
0.045220746	0.024566474	0.003069839	0.006790451	0.02296023	0.037207961
0.054579226	0.036127168	0.056792018	0.066206897	0.041307913	0.066051341
0.270967281	0.447976879	0.087490407	0.136657825	0.324825748	0.279492357
0.069581369	0.027456647	0.028396009	0.02005305	0.031570316	0.048456879
0.109515645	0.029624277	0.004604758	0.011564987	0.026650267	0.044418806
0.084440634	0.026372832	0.003069839	0.007214854	0.046535465	0.05076435
0.022003143	0.000361272	0.00076746	0.006578249	0.008302583	0.031727718
0.04264895	0.040101156	0.005372218	0.00933687	0.057298073	0.062301702
0.437562509	0.159682081	0.020721412	0.076286472	0.129356294	0.182001731
0.149307044	0.047687861	0.004604758	0.025676393	0.046945469	0.081626767
0.17988284	0.019508671	0.003069839	0.016657825	0.027777778	0.070089414
0.324332047	0.095014451	0.013046815	0.074907162	0.098605986	0.258725123
0.093727675	0.008309249	0.003069839	0.01729443	0.017527675	0.085087972
0.025432205	0.005057803	0.001534919	0.002334218	0.011275113	0.058840496
0.065509358	0.026372832	0.003069839	0.006259947	0.037822878	0.104701471
0.032504644	0.032875723	0.001534919	0.00265252	0.051763018	0.061724834
0.026218031	0.013367052	0.001534919	0.003076923	0.052070521	0.085087972
0.111015859	0.026372832	0.006139678	0.016870027	0.04202542	0.200461494
0.083083298	0.023843931	0.003069839	0.012413793	0.057298073	0.136140756
0.016859551	0.007947977	0.001534919	0.00265252	0.013325133	0.034323623
0.016573796	0.030346821	0.001534919	0.002546419	0.020910209	0.060859533
0.004857837	0	0	0.000212202	0.008097581	0.030573983
0.079368481	0.213872832	0.010744436	0.036710875	0.127101271	0.201326796
0.038648378	0.033598266	0.003069839	0.01198939	0.033107831	0.06518604
0.025432205	0.016979769	0.05218726	0.068116711	0.044792948	0.088260744
0.136162309	0.059248555	0.006907137	0.018355438	0.062628126	0.06749351
0.257179597	0.471820809	0.02609363	0.023554377	0.452132021	0.235938852
0.099157022	0.027095376	0.003837299	0.011034483	0.032082821	0.050187482
0.126589513	0.115968208	0.009976976	0.031193634	0.183681837	0.130948947
0.133233319	0.06900289	0.007674597	0.023872679	0.118798688	0.126045573
0.119374196	0.149927746	0.013046815	0.031299735	0.185936859	0.143351601
0.001214459	0	0	0.000212202	0.007790078	0.027401211
0.001571653	0.001083815	0	0.000212202	0.008917589	0.027978079
0.021074439	0.009393064	0.00076746	0.002546419	0.014247642	0.065474474
0.019574225	0.00867052	0.00076746	0.004456233	0.022447724	0.066916643
0.060794399	0.024927746	0.002302379	0.011352785	0.059143091	0.151716181
0.02043149	0.020592486	0.001534919	0.009549072	0.03403034	0.078453995
0.000285755	0	0	0	0.007585076	0.026247476
0.191884555	0.067196532	0.008442057	0.032360743	0.075235752	0.089991347
0.002214602	0.000361272	0	0.000318302	0.00799508	0.027112778
7.14E-05	0	0	0	0.007585076	0.025959042
0.289827118	0.196893064	0.019186493	0.096233422	0.231652317	0.244303432
0.013930562	0.002528902	0	0.000848806	0.010455105	0.031150851
0.002643235	0	0	0.000742706	0.007892579	0.035765792
0	0	0	0	0.007687577	0.026247476
0.013287613	0.001445087	0.00076746	0.001591512	0.015887659	0.043841938
0.001500214	0	0	0.000318302	0.007790078	0.03259302
0.011287327	0.00216763	0.125095932	0.169124668	0.034645346	0.167291607
0.016573796	0.053468208	0.004604758	0.004880637	0.040795408	0.03865013
0.000928704	0	0	0	0.007790078	0.034035189
0.000428633	0	0	0	0.007790078	0.027112778
0.05957994	0.018063584	0.001534919	0.012413793	0.031160312	0.158350159
0	0	0	0	0.007892579	0.027112778
0.003143306	0	0	0.000212202	0.007892579	0.030285549
0.015716531	0.003973988	0	0.000530504	0.01096761	0.029420248
0.044577797	0.012644509	0.00076746	0.003289125	0.020910209	0.060571099
0.047363909	0.0625	0.004604758	0.013687003	0.067855679	0.082780502
0.004429204	0.001083815	0	0.000318302	0.008712587	0.029420248
0.023217603	0.001083815	0.00076746	0.002970822	0.008815088	0.052783386
0.030004286	0.035043353	0.003837299	0.005835544	0.036080361	0.069224113
0.08294042	0.028179191	0.003069839	0.011458886	0.039770398	0.059705798
0.010215745	0.001806358	0	0.002334218	0.013735137	0.032304586
0	0	0	0	0.007585076	0.025959042
0.219245607	0.121748555	0.014581734	0.061538462	0.195264453	0.237381021
0.064937848	0.028901734	0.003837299	0.022599469	0.072058221	0.115373522
0.003071867	0	0	0.000318302	0.007790078	0.029420248
0.037291042	0.010115607	0.001534919	0.005198939	0.015477655	0.052494952
0.054579226	0.011921965	0.001534919	0.006153846	0.02203772	0.090279781
0.144020574	0.18533237	0.667689946	0.281803714	0.132431324	0.218921258
0.108158308	0.131141618	0.007674597	0.015596817	0.092865929	0.175079319
0.150735819	0.026372832	0.003837299	0.014960212	0.031160312	0.180559562
0.178025432	0.027095376	0.007674597	0.035437666	0.045920459	0.203345832
0.096799543	0.061416185	0.013046815	0.04806366	0.068470685	0.146812806
0.104514931	0.015534682	0.002302379	0.018461538	0.025932759	0.174790885
0.0852979	0.012283237	0.003069839	0.011034483	0.026650267	0.176809922
0.108515502	0.033959538	0.003837299	0.014005305	0.038335383	0.153735218



